ID	Review	Trending Topics length	Trending Topics
755130504970731520	RT @ChannelNewsAsia: Big funds push back against activist investor settlements https://t.co/WtQLmPxqqx	14	[{"score":31.543609761849027,"topic":"t co"},{"score":9.841276615531923,"topic":"axe"},{"score":9.83832452777572,"topic":"train passengers"},{"score":9.837340695322943,"topic":"police https"},{"score":9.836356961253411,"topic":"germany"},{"score":9.835373325557287,"topic":"y45kksix23 https"},{"score":9.834389788224732,"topic":"afghan"},{"score":5.915907628155317,"topic":"s korea https"},{"score":5.915316037392501,"topic":"ballistic missiles"},{"score":5.9147245057887625,"topic":"r3niannd3h https"},{"score":5.912358970846259,"topic":"north korea"},{"score":5.080656135685196,"topic":"range"},{"score":4.887288469343654,"topic":"dengue cases"},{"score":4.885333847173675,"topic":"mm1qx1zmcf https"}]
755130504127582208	RT @ChannelNewsAsia: Trump 'cannot become president': Clinton tells NAACP https://t.co/kO9fS9t9bu	14	[{"score":32.52764112101366,"topic":"t co"},{"score":9.836356961253411,"topic":"axe"},{"score":9.833406349245909,"topic":"train passengers"},{"score":9.832423008610984,"topic":"police https"},{"score":9.831439766310123,"topic":"germany"},{"score":9.830456622333491,"topic":"y45kksix23 https"},{"score":9.829473576671258,"topic":"afghan"},{"score":5.912950265872846,"topic":"s korea https"},{"score":5.912358970846259,"topic":"ballistic missiles"},{"score":5.911767734949174,"topic":"r3niannd3h https"},{"score":5.9094033825376115,"topic":"north korea"},{"score":5.078116315632163,"topic":"range"},{"score":4.884845313788958,"topic":"dengue cases"},{"score":4.882891668734621,"topic":"mm1qx1zmcf https"}]
755123883926097920	RT @ChannelNewsAsia: Exclusive: Monsanto in talks with Bayer over confidentiality pact - source https://t.co/KX7ewZ8J5p	14	[{"score":33.51128055289201,"topic":"t co"},{"score":9.831439766310123,"topic":"axe"},{"score":9.828490629313592,"topic":"train passengers"},{"score":9.827507780250661,"topic":"police https"},{"score":9.826525029472636,"topic":"germany"},{"score":9.82554237696969,"topic":"y45kksix23 https"},{"score":9.824559822731993,"topic":"afghan"},{"score":5.909994381975809,"topic":"s korea https"},{"score":5.9094033825376115,"topic":"ballistic missiles"},{"score":5.908812442199358,"topic":"r3niannd3h https"},{"score":5.906449271727592,"topic":"north korea"},{"score":5.075577765235199,"topic":"range"},{"score":4.882403379567748,"topic":"dengue cases"},{"score":4.880450711140595,"topic":"mm1qx1zmcf https"}]
755121648622243840	RT @ChannelNewsAsia: Exclusive: Monsanto in talks with Bayer over confidentiality pact - source https://t.co/KX7ewZ8J5p	14	[{"score":34.49442826340852,"topic":"t co"},{"score":9.826525029472636,"topic":"axe"},{"score":9.82357736674972,"topic":"train passengers"},{"score":9.822595009013046,"topic":"police https"},{"score":9.821612749512145,"topic":"germany"},{"score":9.820630588237194,"topic":"y45kksix23 https"},{"score":9.81964852517837,"topic":"afghan"},{"score":5.907039975725164,"topic":"s korea https"},{"score":5.906449271727592,"topic":"ballistic missiles"},{"score":5.905858626800419,"topic":"r3niannd3h https"},{"score":5.903496637677594,"topic":"north korea"},{"score":5.073040483859605,"topic":"range"},{"score":4.879962666069481,"topic":"dengue cases"},{"score":4.878010973781295,"topic":"mm1qx1zmcf https"}]
755121647129137152	RT @ChannelNewsAsia: US Republican convention to nominate Trump begins https://t.co/iVpjJ6HI5O	14	[{"score":35.476884528373716,"topic":"t co"},{"score":9.821612749512145,"topic":"axe"},{"score":9.818666560325852,"topic":"train passengers"},{"score":9.81768469366982,"topic":"police https"},{"score":9.816702925200453,"topic":"germany"},{"score":9.815721254907933,"topic":"y45kksix23 https"},{"score":9.814739682782442,"topic":"afghan"},{"score":5.904087046382232,"topic":"s korea https"},{"score":5.903496637677594,"topic":"ballistic missiles"},{"score":5.902906288013826,"topic":"r3niannd3h https"},{"score":5.900545479649387,"topic":"north korea"},{"score":5.070504470870996,"topic":"range"},{"score":4.877523172683917,"topic":"dengue cases"},{"score":4.875572456046724,"topic":"mm1qx1zmcf https"}]
755116446527660032	RT @SimonMarksFSN: Live from the arena at #RNCinCLE I'll have a full report on the action so far in Cleveland.  3:15 @ChannelNewsAsia	16	[{"score":35.452058158108045,"topic":"t co"},{"score":9.814739682782442,"topic":"axe"},{"score":9.811795555309983,"topic":"train passengers"},{"score":9.810814375754452,"topic":"police https"},{"score":9.809833294316876,"topic":"germany"},{"score":9.808852310987444,"topic":"y45kksix23 https"},{"score":9.807871425756344,"topic":"afghan"},{"score":5.899955425101422,"topic":"s korea https"},{"score":5.8993654295589115,"topic":"ballistic missiles"},{"score":5.898775493015956,"topic":"r3niannd3h https"},{"score":5.8964163367216855,"topic":"north korea"},{"score":5.066956182369876,"topic":"range"},{"score":4.970907274623933,"topic":"rncincle"},{"score":4.8741099305722075,"topic":"dengue cases"},{"score":4.872160579027079,"topic":"mm1qx1zmcf https"},{"score":2.9634029546971834,"topic":"channelnewsasia"}]
755115536426504192	RT @ChannelNewsAsia: South China Sea disputes could upset Southeast Asia's peace, prosperity: PM Lee https://t.co/CxOJYFxMZz https://t.co/0…	16	[{"score":36.42694919108788,"topic":"t co"},{"score":9.807871425756344,"topic":"axe"},{"score":9.804929358554954,"topic":"train passengers"},{"score":9.803948865619098,"topic":"police https"},{"score":9.802968470732537,"topic":"germany"},{"score":9.801988173885464,"topic":"y45kksix23 https"},{"score":9.801007975068076,"topic":"afghan"},{"score":5.895826695088013,"topic":"s korea https"},{"score":5.895237112418505,"topic":"ballistic missiles"},{"score":5.8946475887072625,"topic":"r3niannd3h https"},{"score":5.892290083327057,"topic":"north korea"},{"score":5.063410376925688,"topic":"range"},{"score":4.96742868324826,"topic":"rncincle"},{"score":4.870699077013316,"topic":"dengue cases"},{"score":4.868751089604973,"topic":"mm1qx1zmcf https"},{"score":2.9613291948398075,"topic":"channelnewsasia"}]
755113834113884160	RT @ChannelNewsAsia: AIDS summit opens with warnings that progress at risk https://t.co/7djPQtTjfX	16	[{"score":37.408639358823,"topic":"t co"},{"score":9.802968470732537,"topic":"axe"},{"score":9.800027874270569,"topic":"train passengers"},{"score":9.799047871483141,"topic":"police https"},{"score":9.798067966695994,"topic":"germany"},{"score":9.797088159899324,"topic":"y45kksix23 https"},{"score":9.796108451083335,"topic":"afghan"},{"score":5.892879371264184,"topic":"s korea https"},{"score":5.892290083327057,"topic":"ballistic missiles"},{"score":5.891700854318724,"topic":"r3niannd3h https"},{"score":5.889344527455481,"topic":"north korea"},{"score":5.060879178027631,"topic":"range"},{"score":4.964945465599831,"topic":"rncincle"},{"score":4.868264214496012,"topic":"dengue cases"},{"score":4.866317200886594,"topic":"mm1qx1zmcf https"},{"score":2.9598488263456955,"topic":"channelnewsasia"}]
755113345858936832	Live from the arena at #RNCinCLE I'll have a full report on the action so far in Cleveland.  3:15 @ChannelNewsAsia	16	[{"score":37.386199785755494,"topic":"t co"},{"score":9.797088159899324,"topic":"axe"},{"score":9.794149327354202,"topic":"train passengers"},{"score":9.793169912421467,"topic":"police https"},{"score":9.792190595430226,"topic":"germany"},{"score":9.791211376370683,"topic":"y45kksix23 https"},{"score":9.790232255233045,"topic":"afghan"},{"score":5.961667272962,"topic":"rncincle"},{"score":5.889344527455481,"topic":"s korea https"},{"score":5.8887555930027355,"topic":"ballistic missiles"},{"score":5.888166717443435,"topic":"r3niannd3h https"},{"score":5.885811804022909,"topic":"north korea"},{"score":5.057843409551483,"topic":"range"},{"score":4.865343986109589,"topic":"dengue cases"},{"score":4.863398140416323,"topic":"mm1qx1zmcf https"},{"score":3.55605925730996,"topic":"channelnewsasia"}]
755113303307907072	RT @ChannelNewsAsia: Murdochs decide to oust Fox News chief Ailes: New York magazine https://t.co/R0lC7t7BBy	16	[{"score":37.37124754886364,"topic":"t co"},{"score":9.793169912421467,"topic":"axe"},{"score":9.790232255233045,"topic":"train passengers"},{"score":9.789253232007521,"topic":"police https"},{"score":9.78827430668432,"topic":"germany"},{"score":9.787295479253652,"topic":"y45kksix23 https"},{"score":9.786316749705726,"topic":"afghan"},{"score":5.959282963729006,"topic":"rncincle"},{"score":5.886989142981614,"topic":"s korea https"},{"score":5.886400444067315,"topic":"ballistic missiles"},{"score":5.885811804022909,"topic":"r3niannd3h https"},{"score":5.8834578324264655,"topic":"north korea"},{"score":5.055820575638036,"topic":"range"},{"score":4.863398140416323,"topic":"dengue cases"},{"score":4.861453072944593,"topic":"mm1qx1zmcf https"},{"score":3.5546370469563677,"topic":"channelnewsasia"}]
755113253337006080	RT @ChannelNewsAsia: AIDS summit opens with warnings that progress at risk https://t.co/7djPQtTjfX	16	[{"score":38.35246566184028,"topic":"t co"},{"score":9.78827430668432,"topic":"axe"},{"score":9.785338118030756,"topic":"train passengers"},{"score":9.784359584218953,"topic":"police https"},{"score":9.783381148260531,"topic":"germany"},{"score":9.782402810145705,"topic":"y45kksix23 https"},{"score":9.78142456986469,"topic":"afghan"},{"score":5.956303918115848,"topic":"rncincle"},{"score":5.88404623705017,"topic":"s korea https"},{"score":5.8834578324264655,"topic":"ballistic missiles"},{"score":5.882869486643223,"topic":"r3niannd3h https"},{"score":5.880516691797204,"topic":"north korea"},{"score":5.0532931708817195,"topic":"range"},{"score":4.860966927637298,"topic":"dengue cases"},{"score":4.859022832504816,"topic":"mm1qx1zmcf https"},{"score":3.55286008386105,"topic":"channelnewsasia"}]
755111878943092737	RT @ChannelNewsAsia: Indian student raped in 2013 attacked again by same men on bail awaiting trial https://t.co/hj3kQMkKbe https://t.co/kk…	16	[{"score":39.325327018551576,"topic":"t co"},{"score":9.78142456986469,"topic":"axe"},{"score":9.778490435926686,"topic":"train passengers"},{"score":9.777512586883093,"topic":"police https"},{"score":9.776534835624405,"topic":"germany"},{"score":9.775557182140842,"topic":"y45kksix23 https"},{"score":9.774579626422629,"topic":"afghan"},{"score":5.952135755988541,"topic":"rncincle"},{"score":5.879928640128024,"topic":"s korea https"},{"score":5.879340647264011,"topic":"ballistic missiles"},{"score":5.878752713199285,"topic":"r3niannd3h https"},{"score":5.876401564815654,"topic":"north korea"},{"score":5.049756926676821,"topic":"range"},{"score":4.85756527142089,"topic":"dengue cases"},{"score":4.855622536746808,"topic":"mm1qx1zmcf https"},{"score":3.550373827778627,"topic":"channelnewsasia"}]
755108398123757568	RT @ChannelNewsAsia: Olympics: Germany back total ban on Russian competitors https://t.co/8srFagnSh4	16	[{"score":40.30949924710648,"topic":"t co"},{"score":9.777512586883093,"topic":"axe"},{"score":9.774579626422629,"topic":"train passengers"},{"score":9.773602168459986,"topic":"police https"},{"score":9.77262480824314,"topic":"germany"},{"score":9.771647545762317,"topic":"y45kksix23 https"},{"score":9.77067038100774,"topic":"afghan"},{"score":5.949755258790484,"topic":"rncincle"},{"score":5.877577021444172,"topic":"s korea https"},{"score":5.876989263742028,"topic":"ballistic missiles"},{"score":5.876401564815654,"topic":"r3niannd3h https"},{"score":5.874051356750317,"topic":"north korea"},{"score":5.047737326871367,"topic":"range"},{"score":4.855622536746808,"topic":"dengue cases"},{"score":4.85368057905004,"topic":"mm1qx1zmcf https"},{"score":3.5489538912557443,"topic":"channelnewsasia"}]
755107532604080132	Singapore and Sri Lanka launch Free Trade Agreement talks https://t.co/wReMZSBGBx via @ChannelNewsAsia	16	[{"score":41.289048558028774,"topic":"t co"},{"score":9.77262480824314,"topic":"axe"},{"score":9.76969331396964,"topic":"train passengers"},{"score":9.768716344638243,"topic":"police https"},{"score":9.767739473003779,"topic":"germany"},{"score":9.766762699056478,"topic":"y45kksix23 https"},{"score":9.765786022786573,"topic":"afghan"},{"score":5.94678097607712,"topic":"rncincle"},{"score":5.87463882063238,"topic":"s korea https"},{"score":5.874051356750317,"topic":"ballistic missiles"},{"score":5.873463951614642,"topic":"r3niannd3h https"},{"score":5.871114918418341,"topic":"north korea"},{"score":5.0452139629311885,"topic":"range"},{"score":4.853195210992134,"topic":"dengue cases"},{"score":4.851254224080039,"topic":"mm1qx1zmcf https"},{"score":4.145165665511957,"topic":"channelnewsasia"}]
755106941462978560	RT @ChannelNewsAsia: Many fitness trackers leak personal data: Study https://t.co/pJRjdEQOnD	16	[{"score":42.26820817224174,"topic":"t co"},{"score":9.767739473003779,"topic":"axe"},{"score":9.764809444184294,"topic":"train passengers"},{"score":9.763832963239876,"topic":"police https"},{"score":9.762856579943552,"topic":"germany"},{"score":9.761880294285557,"topic":"y45kksix23 https"},{"score":9.76090410625613,"topic":"afghan"},{"score":5.943808180207715,"topic":"rncincle"},{"score":5.871702088627203,"topic":"s korea https"},{"score":5.871114918418341,"topic":"ballistic missiles"},{"score":5.870527806926499,"topic":"r3niannd3h https"},{"score":5.868179948011917,"topic":"north korea"},{"score":5.042691860420671,"topic":"range"},{"score":4.850769098657631,"topic":"dengue cases"},{"score":4.848829082044912,"topic":"mm1qx1zmcf https"},{"score":4.143093497154318,"topic":"channelnewsasia"}]
755106269636288512	RT @ChannelNewsAsia: Irish PM warns punitive Brexit terms could inflame anti-EU sentiment https://t.co/SbQvpukJi7	16	[{"score":42.251303424896264,"topic":"t co"},{"score":9.763832963239876,"topic":"axe"},{"score":9.76090410625613,"topic":"train passengers"},{"score":9.759928015845503,"topic":"police https"},{"score":9.75895202304392,"topic":"germany"},{"score":9.757976127841616,"topic":"y45kksix23 https"},{"score":9.757000330228832,"topic":"afghan"},{"score":5.941431013540348,"topic":"rncincle"},{"score":5.869353760070393,"topic":"s korea https"},{"score":5.868766824694386,"topic":"ballistic missiles"},{"score":5.868179948011917,"topic":"r3niannd3h https"},{"score":5.865833028100036,"topic":"north korea"},{"score":5.040675086217845,"topic":"range"},{"score":4.848829082044912,"topic":"dengue cases"},{"score":4.846889841322444,"topic":"mm1qx1zmcf https"},{"score":4.141436508324493,"topic":"channelnewsasia"}]
755106244420141057	@NHKWorldNews_EN @ChannelNewsAsia @dw_global @XHNews  India: 3years on,Dalit girl raped again by same five accused https://t.co/CR5gL0yBq0?	16	[{"score":43.234305438435506,"topic":"t co"},{"score":9.759928015845503,"topic":"axe"},{"score":9.757000330228832,"topic":"train passengers"},{"score":9.75602463019581,"topic":"police https"},{"score":9.75504902773279,"topic":"germany"},{"score":9.754073522830017,"topic":"y45kksix23 https"},{"score":9.753098115477735,"topic":"afghan"},{"score":5.939054797597027,"topic":"rncincle"},{"score":5.867006370704114,"topic":"s korea https"},{"score":5.866419670067043,"topic":"ballistic missiles"},{"score":5.865833028100036,"topic":"r3niannd3h https"},{"score":5.863487046815315,"topic":"north korea"},{"score":5.0386591186037,"topic":"range"},{"score":4.846889841322444,"topic":"dengue cases"},{"score":4.844951376179918,"topic":"mm1qx1zmcf https"},{"score":4.139780182190789,"topic":"channelnewsasia"}]
755105359509856257	RT @ChannelNewsAsia: Irish PM warns punitive Brexit terms could inflame anti-EU sentiment https://t.co/SbQvpukJi7	16	[{"score":43.21701431014552,"topic":"t co"},{"score":9.75602463019581,"topic":"axe"},{"score":9.753098115477735,"topic":"train passengers"},{"score":9.752122805666188,"topic":"police https"},{"score":9.751147593385621,"topic":"germany"},{"score":9.750172478626283,"topic":"y45kksix23 https"},{"score":9.74919746137842,"topic":"afghan"},{"score":5.9366795319975205,"topic":"rncincle"},{"score":5.8646599201527465,"topic":"s korea https"},{"score":5.864073454160732,"topic":"ballistic missiles"},{"score":5.863487046815315,"topic":"r3niannd3h https"},{"score":5.861142003782359,"topic":"north korea"},{"score":5.036643957255652,"topic":"range"},{"score":4.844951376179918,"topic":"dengue cases"},{"score":4.843013686307149,"topic":"mm1qx1zmcf https"},{"score":4.138124518488165,"topic":"channelnewsasia"}]
755102574710251520	RT @Isaiahuba: @ChannelNewsAsia #TyrantBuhari wit his murderous army can’t stop our quest for #Freedom #FreeNnamdiKanu #FreeBiafra https://…	16	[{"score":43.19541012425973,"topic":"t co"},{"score":9.751147593385621,"topic":"axe"},{"score":9.748222541632282,"topic":"train passengers"},{"score":9.74724771937812,"topic":"police https"},{"score":9.746272994606182,"topic":"germany"},{"score":9.745298367306722,"topic":"y45kksix23 https"},{"score":9.744323837469992,"topic":"afghan"},{"score":5.933711785840111,"topic":"rncincle"},{"score":5.861728176600019,"topic":"s korea https"},{"score":5.861142003782359,"topic":"ballistic missiles"},{"score":5.860555889581981,"topic":"r3niannd3h https"},{"score":5.858212018836061,"topic":"north korea"},{"score":5.0341261388910565,"topic":"range"},{"score":4.842529384938518,"topic":"dengue cases"},{"score":4.8405926637169365,"topic":"mm1qx1zmcf https"},{"score":4.136055869999994,"topic":"channelnewsasia"}]
